date,temp_max,temp_min,precipitation,wind_speed
2017-06-07,27.10,18.00,0.20,19.00
2017-06-08,29.00,18.40,0.00,17.10
2017-06-09,31.00,20.60,0.20,15.10
2017-06-10,28.50,21.90,64.70,16.10
2017-06-11,25.60,21.00,1.80,18.30
2017-06-12,22.00,20.10,23.90,13.20
2017-06-13,22.40,18.80,5.30,16.00
2017-06-14,24.40,18.40,0.00,15.80
2017-06-15,26.50,16.00,0.00,12.50
2017-06-16,26.90,17.50,0.00,13.40
2017-06-17,27.00,16.20,0.00,14.80
2017-06-18,27.90,18.50,0.00,19.20
2017-06-19,25.00,21.10,9.50,20.90
2017-06-20,28.20,21.60,9.20,13.40
2017-06-21,26.50,21.80,7.30,13.70
2017-06-22,25.80,21.40,3.70,20.50
2017-06-23,27.50,21.50,6.00,10.00
2017-06-24,28.40,22.50,12.00,11.50
2017-06-25,25.10,22.40,6.90,15.50
2017-06-26,27.60,21.50,7.40,11.50
2017-06-27,27.60,21.50,5.60,16.90
2017-06-28,25.70,21.40,2.20,12.60
2017-06-29,28.40,21.00,1.80,11.60
2017-06-30,32.40,23.00,0.40,13.40
2017-07-01,29.50,24.90,2.60,14.50
2017-07-02,31.40,25.50,1.80,23.20
2017-07-03,31.30,24.50,20.00,14.70
2017-07-04,31.60,25.40,0.20,15.10
2017-07-05,33.50,25.80,2.20,12.20
2017-07-06,32.10,26.10,3.60,14.20
2017-07-07,33.80,26.60,0.10,18.60
2017-07-08,33.00,26.80,9.60,12.30
2017-07-09,32.30,26.70,10.50,18.60
2017-07-10,32.00,25.00,7.20,24.80
2017-07-11,33.00,23.60,0.50,15.30
2017-07-12,34.80,26.00,1.00,9.20
2017-07-13,34.30,26.80,5.40,10.50
2017-07-14,34.50,27.10,1.90,10.00
2017-07-15,34.30,27.20,0.00,20.70
2017-07-16,34.30,26.20,0.00,21.10
2017-07-17,33.80,26.60,0.00,23.80
2017-07-18,35.80,27.50,1.50,15.00
2017-07-19,35.90,27.60,4.00,10.20
2017-07-20,36.60,28.20,0.70,10.80
2017-07-21,39.10,28.00,0.30,15.00
2017-07-22,40.00,28.60,0.40,12.10
2017-07-23,39.50,28.30,1.50,13.60
2017-07-24,40.00,27.60,0.00,16.90
2017-07-25,40.00,28.90,0.90,18.40
2017-07-26,35.90,29.00,2.30,14.60
2017-07-27,37.20,27.20,0.00,18.20
2017-07-28,36.60,27.50,1.10,18.50
2017-07-29,33.70,27.30,1.90,18.40
2017-07-30,32.30,27.30,10.10,21.70
2017-07-31,34.00,27.80,0.60,34.00
2017-08-01,33.70,27.60,0.50,33.50
2017-08-02,34.20,27.90,0.00,29.30
2017-08-03,35.90,27.60,0.10,23.30
2017-08-04,37.50,28.20,3.10,14.80
2017-08-05,33.30,28.10,4.90,9.90
2017-08-06,34.70,28.00,4.10,17.10
2017-08-07,36.50,27.30,1.50,12.50
2017-08-08,33.80,27.60,2.30,15.10
2017-08-09,29.10,26.50,6.60,15.60
2017-08-10,32.50,25.80,4.90,12.20
2017-08-11,34.20,25.40,1.80,11.40
2017-08-12,30.40,27.50,1.20,16.30
2017-08-13,32.80,27.30,5.90,17.00
2017-08-14,31.30,25.80,2.30,17.00
2017-08-15,29.80,25.90,0.80,16.40
2017-08-16,29.90,25.40,9.70,13.60
2017-08-17,31.30,24.00,9.50,8.70
2017-08-18,32.80,26.40,4.40,11.40
2017-08-19,33.50,27.00,4.10,13.40
2017-08-20,29.80,25.70,21.20,14.50
2017-08-21,30.40,24.10,8.00,10.50
2017-08-22,32.00,25.90,2.90,25.10
2017-08-23,32.60,27.50,0.20,25.60
2017-08-24,34.00,27.50,1.10,21.10
2017-08-25,32.80,26.50,10.20,13.00
2017-08-26,27.90,24.00,6.80,22.90
2017-08-27,31.50,25.20,0.50,13.20
2017-08-28,34.20,26.10,0.30,14.30
2017-08-29,28.80,24.90,3.20,25.50
2017-08-30,26.60,23.50,0.00,20.40
2017-08-31,25.90,23.00,0.00,18.40
2017-09-01,27.00,22.10,0.00,18.80
2017-09-02,27.10,21.40,0.80,18.80
2017-09-03,28.50,23.10,0.20,16.50
2017-09-04,29.20,24.40,0.00,19.90
2017-09-05,32.80,24.10,5.40,9.70
2017-09-06,30.40,24.80,7.80,14.00
2017-09-07,25.50,21.70,5.30,14.20
2017-09-08,27.50,19.70,0.10,14.50
2017-09-09,26.30,23.50,4.50,18.60
2017-09-10,31.40,24.10,2.60,18.10
2017-09-11,28.20,23.60,12.70,19.00
2017-09-12,27.00,22.00,0.30,19.50
2017-09-13,27.30,21.60,0.00,27.00
2017-09-14,26.60,21.90,7.20,32.90
2017-09-15,26.60,23.30,0.90,28.40
2017-09-16,26.70,20.60,0.00,27.00
2017-09-17,27.50,18.80,0.00,23.70
2017-09-18,29.80,18.00,0.00,13.90
2017-09-19,29.50,21.80,1.00,11.80
2017-09-20,24.10,19.70,32.50,16.50
2017-09-21,23.40,20.60,6.00,14.70
2017-09-22,26.00,19.40,1.50,9.70
2017-09-23,23.10,19.50,11.40,16.30
2017-09-24,23.60,19.60,38.70,14.90
2017-09-25,27.50,23.30,17.00,15.00
2017-09-26,30.60,23.50,3.40,15.50
2017-09-27,26.80,22.60,1.40,25.30
2017-09-28,23.00,18.20,0.60,16.90
2017-09-29,24.50,17.00,0.00,13.80
2017-09-30,22.40,20.00,12.40,21.80
2017-10-01,28.90,22.60,4.70,23.80
2017-10-02,25.00,21.60,0.90,19.20
2017-10-03,23.90,19.80,0.00,25.00
2017-10-04,21.90,18.50,0.00,21.10
2017-10-05,22.00,17.90,0.40,13.20
2017-10-06,23.10,16.50,2.10,14.50
2017-10-07,24.00,16.60,0.00,11.90
2017-10-08,26.00,18.10,0.00,15.30
2017-10-09,27.90,18.20,1.70,20.20
2017-10-10,29.10,22.80,4.00,14.90
2017-10-11,23.60,19.30,5.50,24.00
2017-10-12,19.50,17.20,0.00,24.10
2017-10-13,19.60,16.40,0.00,22.20
2017-10-14,21.30,16.80,3.10,30.80
2017-10-15,19.20,17.90,14.00,30.40
2017-10-16,19.80,17.50,24.00,33.90
2017-10-17,19.40,17.00,0.40,23.50
2017-10-18,22.40,17.50,0.70,18.40
2017-10-19,20.00,17.20,0.10,21.70
2017-10-20,21.00,16.00,0.10,20.10
2017-10-21,20.90,15.80,0.00,25.60
2017-10-22,21.50,15.40,0.00,31.10
2017-10-23,18.60,13.50,0.00,20.00
2017-10-24,18.90,11.40,0.00,16.50
2017-10-25,19.60,10.40,0.00,12.10
2017-10-26,21.00,13.10,0.00,14.60
2017-10-27,20.50,13.20,0.00,15.30
2017-10-28,20.80,14.40,0.00,24.20
2017-10-29,19.60,12.40,0.20,36.00
2017-10-30,14.90,10.60,0.00,18.70
2017-10-31,16.90,8.60,0.00,9.20
2017-11-01,20.90,9.60,0.00,10.20
2017-11-02,22.50,10.90,0.00,9.20
2017-11-03,21.90,10.90,0.10,26.50
2017-11-04,14.40,10.40,0.00,22.60
2017-11-05,16.00,10.90,0.00,13.10
2017-11-06,22.50,11.10,0.10,17.80
2017-11-07,22.20,15.60,0.20,10.50
2017-11-08,21.00,12.60,0.00,19.70
2017-11-09,19.00,11.50,0.00,15.70
2017-11-10,21.10,12.40,0.00,20.80
2017-11-11,15.90,10.10,0.00,20.30
2017-11-12,17.60,9.90,1.10,11.80
2017-11-13,19.80,10.80,7.90,11.40
2017-11-14,17.10,14.20,2.80,12.40
2017-11-15,18.00,11.70,1.00,12.90
2017-11-16,16.00,12.20,10.00,17.60
2017-11-17,18.10,15.60,17.60,30.50
2017-11-18,15.20,6.90,7.90,32.70
2017-11-19,11.10,5.10,0.00,17.00
2017-11-20,11.70,7.90,2.10,18.10
2017-11-21,13.90,7.80,4.30,12.60
2017-11-22,13.60,9.10,9.80,22.40
2017-11-23,12.10,4.40,0.00,16.10
2017-11-24,13.60,2.20,0.00,9.80
2017-11-25,15.40,6.70,0.00,15.20
2017-11-26,16.40,6.80,0.00,17.50
2017-11-27,16.10,9.60,0.00,15.00
2017-11-28,18.90,12.00,2.80,13.90
2017-11-29,14.60,10.40,3.00,22.00
2017-11-30,10.20,8.10,0.20,21.40
2017-12-01,11.40,5.10,0.00,16.90
2017-12-02,12.00,5.10,0.00,10.60
2017-12-03,15.10,5.70,0.00,14.90
2017-12-04,13.10,5.80,0.00,28.70
2017-12-05,7.20,0.90,0.00,19.60
2017-12-06,10.40,-1.10,0.00,9.80
2017-12-07,10.90,0.30,0.00,15.30
2017-12-08,6.70,0.60,0.00,24.00
2017-12-09,8.00,-2.80,0.00,10.70
2017-12-10,12.10,2.50,0.00,22.20
2017-12-11,10.70,0.20,0.00,10.70
2017-12-12,8.70,3.60,0.00,18.30
2017-12-13,10.40,3.30,0.00,20.30
2017-12-14,9.10,6.40,2.70,20.80
2017-12-15,8.40,6.80,8.30,15.70
2017-12-16,6.90,0.80,0.50,26.80
2017-12-17,4.70,-2.70,0.00,15.60
2017-12-18,6.90,-4.80,0.00,11.90
2017-12-19,9.00,-0.90,0.00,20.70
2017-12-20,10.40,-4.30,0.00,17.60
2017-12-21,9.90,-1.00,0.00,10.80
2017-12-22,13.40,0.30,0.00,13.30
2017-12-23,17.20,4.70,0.60,20.30
2017-12-24,12.50,4.10,0.00,30.30
2017-12-25,8.50,0.80,0.00,13.20
2017-12-26,9.90,-0.20,0.00,10.80
2017-12-27,10.10,1.60,0.00,18.90
2017-12-28,11.20,6.70,8.90,12.20
2017-12-29,12.40,8.90,0.00,10.20
2017-12-30,11.20,6.50,2.60,17.50
2017-12-31,10.20,0.90,0.00,16.80
2018-01-01,9.70,1.40,0.00,13.80
2018-01-02,14.60,5.20,1.30,16.00
2018-01-03,9.80,5.00,10.60,27.00
2018-01-04,5.70,3.60,33.20,21.00
2018-01-05,6.80,1.10,2.50,20.50
2018-01-06,7.60,1.10,2.10,13.00
2018-01-07,11.70,3.30,10.30,18.20
2018-01-08,4.50,-1.60,0.50,26.00
2018-01-09,4.80,-4.40,0.00,24.60
2018-01-10,4.90,-3.50,0.00,22.50
2018-01-11,4.90,-4.80,0.00,14.10
2018-01-12,1.90,-5.10,0.00,14.40
2018-01-13,5.80,-7.70,0.00,10.10
2018-01-14,11.90,-0.80,0.00,20.10
2018-01-15,14.10,1.10,0.00,15.00
2018-01-16,14.50,6.90,0.70,14.80
2018-01-17,11.60,5.20,0.00,12.30
2018-01-18,10.10,4.80,0.00,16.90
2018-01-19,9.60,6.70,0.60,9.70
2018-01-20,8.20,4.80,0.00,10.70
2018-01-21,9.30,3.10,12.40,19.60
2018-01-22,11.40,0.20,4.20,15.10
2018-01-23,5.80,2.70,0.00,21.20
2018-01-24,3.40,-0.30,0.50,22.60
2018-01-25,2.20,0.90,11.40,23.70
2018-01-26,1.20,-0.30,0.40,23.70
2018-01-27,3.80,-0.20,6.70,15.10
2018-01-28,4.20,-0.20,4.70,25.00
2018-01-29,1.80,-4.30,0.00,19.60
2018-01-30,3.80,-5.70,0.00,11.00
2018-01-31,3.20,-4.00,0.00,12.90
2018-02-01,5.90,-4.00,0.00,13.70
2018-02-02,7.40,-2.00,0.00,19.10
2018-02-03,2.00,-2.80,0.00,21.10
2018-02-04,2.40,-4.20,0.00,19.90
2018-02-05,4.90,-5.70,0.00,16.90
2018-02-06,3.50,-4.30,0.00,19.20
2018-02-07,6.60,-4.30,0.00,14.10
2018-02-08,5.70,-2.70,0.00,12.70
2018-02-09,10.10,-1.10,0.00,20.50
2018-02-10,7.70,0.30,0.00,28.80
2018-02-11,8.40,-3.00,0.00,24.40
2018-02-12,7.00,-4.80,0.00,26.40
2018-02-13,10.90,-4.20,0.00,18.00
2018-02-14,18.50,2.50,0.00,16.90
2018-02-15,8.70,5.10,0.40,20.20
2018-02-16,7.00,2.00,2.90,13.40
2018-02-17,9.40,-0.30,0.00,20.70
2018-02-18,11.10,3.80,3.70,18.20
2018-02-19,8.30,5.70,7.80,19.10
2018-02-20,8.20,4.80,12.50,19.10
2018-02-21,8.60,2.50,0.50,17.40
2018-02-22,8.90,2.60,0.00,11.30
2018-02-23,12.90,0.40,0.00,16.90
2018-02-24,13.90,4.80,12.60,18.30
2018-02-25,11.90,3.20,9.90,20.20
2018-02-26,13.70,2.10,0.00,13.60
2018-02-27,16.00,4.80,1.30,22.10
2018-02-28,14.20,7.90,7.10,38.40
2018-03-01,12.40,5.00,0.00,23.90
2018-03-02,9.20,5.30,5.50,17.10
2018-03-03,19.40,9.60,12.10,19.20
2018-03-04,23.90,10.90,14.30,27.60
2018-03-05,10.40,5.20,3.10,32.90
2018-03-06,9.80,4.60,0.60,22.10
2018-03-07,9.40,6.80,9.90,19.40
2018-03-08,10.40,1.80,0.30,29.50
2018-03-09,9.10,-0.20,0.00,15.60
2018-03-10,15.10,0.10,0.00,14.40
2018-03-11,17.30,2.70,0.00,16.30
2018-03-12,20.90,8.70,0.00,17.40
2018-03-13,22.50,9.70,0.00,19.10
2018-03-14,22.20,14.20,2.20,22.70
2018-03-15,18.00,9.60,6.90,23.30
2018-03-16,9.10,6.60,0.10,26.40
2018-03-17,13.80,7.20,0.00,22.40
2018-03-18,15.30,9.10,5.90,15.40
2018-03-19,11.60,7.60,1.80,21.00
2018-03-20,8.10,4.10,7.60,20.70
2018-03-21,8.80,3.80,3.40,27.90
2018-03-22,15.00,0.90,0.00,14.60
2018-03-23,19.30,4.10,0.00,12.60
2018-03-24,22.00,7.30,0.00,11.90
2018-03-25,20.50,10.60,0.00,17.20
2018-03-26,21.50,10.20,0.70,16.10
2018-03-27,22.00,8.60,0.00,14.30
2018-03-28,24.50,10.80,0.00,16.20
2018-03-29,23.50,11.90,0.00,14.80
2018-03-30,18.70,11.40,0.00,15.70
2018-03-31,22.80,10.80,0.00,18.90
2018-04-01,25.80,14.20,0.00,19.20
2018-04-02,24.80,15.10,0.00,16.40
2018-04-03,24.80,16.90,2.50,23.00
2018-04-04,18.10,11.10,0.20,25.40
2018-04-05,14.80,8.10,16.90,23.30
2018-04-06,15.70,7.20,1.90,28.30
2018-04-07,12.90,3.80,0.00,26.50
2018-04-08,19.90,4.60,0.00,25.60
2018-04-09,25.00,8.10,0.00,19.90
2018-04-10,26.20,14.40,0.00,23.90
2018-04-11,23.80,14.40,0.00,23.70
2018-04-12,19.50,14.10,1.30,22.80
2018-04-13,18.10,14.20,2.70,26.70
2018-04-14,18.20,11.10,10.20,27.90
2018-04-15,18.10,8.90,0.00,19.00
2018-04-16,14.70,7.60,0.00,10.20
2018-04-17,18.50,4.80,0.00,13.70
2018-04-18,23.00,8.00,0.00,15.50
2018-04-19,25.60,11.80,0.00,16.80
2018-04-20,25.10,14.60,0.00,24.80
2018-04-21,24.00,16.50,0.80,24.90
2018-04-22,28.60,18.60,2.60,23.10
2018-04-23,23.10,13.00,33.20,21.70
2018-04-24,16.20,11.10,0.00,27.90
2018-04-25,20.70,9.50,0.00,15.70
2018-04-26,21.50,10.90,0.00,12.20
2018-04-27,25.30,13.20,0.00,15.20
2018-04-28,25.80,13.20,0.10,11.40
2018-04-29,27.10,15.80,0.00,17.00
2018-04-30,28.90,18.90,0.10,13.40
2018-05-01,28.90,19.20,13.50,11.30
2018-05-02,24.00,12.90,2.10,28.20
2018-05-03,23.70,9.80,0.00,21.80
2018-05-04,26.10,12.40,0.00,18.60
2018-05-05,20.60,17.70,11.10,24.30
2018-05-06,25.40,20.30,11.20,20.90
2018-05-07,23.10,16.60,7.30,23.10
2018-05-08,22.10,13.30,3.30,16.80
2018-05-09,21.80,11.50,0.00,20.60
2018-05-10,20.10,11.40,0.00,19.30
2018-05-11,24.80,12.90,0.60,25.30
2018-05-12,28.50,19.10,9.00,13.70
2018-05-13,26.20,18.10,0.00,15.60
2018-05-14,30.40,17.60,0.00,18.50
2018-05-15,32.10,22.20,0.00,18.40
2018-05-16,34.20,23.00,0.00,21.30
2018-05-17,34.00,23.60,1.60,18.30
2018-05-18,30.40,20.90,2.30,18.90
2018-05-19,22.10,19.50,33.50,17.60
2018-05-20,20.60,19.00,0.90,21.60
2018-05-21,22.00,19.40,0.50,17.10
2018-05-22,26.00,18.20,4.70,23.40
2018-05-23,24.50,15.20,0.00,19.10
2018-05-24,25.60,14.20,0.90,20.40
2018-05-25,26.90,18.60,24.50,12.60
2018-05-26,23.50,19.60,16.10,16.20
2018-05-27,24.40,19.60,0.30,13.00
2018-05-28,27.60,19.00,0.10,12.20
2018-05-29,28.10,19.90,0.20,11.10
2018-05-30,28.80,20.50,0.50,15.70
2018-05-31,21.70,16.70,2.70,12.70
2018-06-01,24.20,15.10,0.00,14.40
2018-06-02,26.00,15.40,0.00,13.30
2018-06-03,24.00,18.80,1.40,12.30
2018-06-04,27.90,18.20,1.60,10.20
2018-06-05,25.90,20.30,1.40,15.40
2018-06-06,28.00,19.00,0.00,15.60
2018-06-07,27.00,18.60,0.00,16.30
2018-06-08,24.50,19.00,0.00,14.00
2018-06-09,25.80,19.90,1.20,15.00
2018-06-10,25.40,19.00,5.40,13.30
2018-06-11,28.50,17.70,0.00,20.50
2018-06-12,31.40,19.10,0.20,17.00
2018-06-13,32.30,21.00,0.00,19.90
2018-06-14,29.40,21.10,0.10,18.10
2018-06-15,28.50,18.60,0.00,19.50
2018-06-16,26.40,20.30,0.00,19.80
2018-06-17,27.80,19.80,1.90,20.50
2018-06-18,31.70,21.30,0.00,18.90
2018-06-19,32.00,22.70,19.50,15.80
2018-06-20,22.90,20.80,25.30,18.90
2018-06-21,26.10,19.40,0.00,15.10
2018-06-22,26.20,19.10,14.50,18.80
2018-06-23,25.20,18.90,1.90,16.00
2018-06-24,27.60,18.00,1.60,17.00
2018-06-25,32.20,22.80,1.80,13.40
2018-06-26,36.40,26.30,0.10,18.10
2018-06-27,35.70,26.60,0.00,18.80
2018-06-28,34.30,26.20,10.90,25.80
2018-06-29,31.80,24.00,21.50,11.20
2018-06-30,28.00,24.50,19.00,21.70
2018-07-01,29.30,25.10,12.10,19.90
2018-07-02,30.60,24.50,1.60,19.50
2018-07-03,29.90,23.90,5.80,11.60
2018-07-04,30.90,24.00,9.20,15.00
2018-07-05,29.50,25.00,8.00,19.10
2018-07-06,28.50,24.90,8.50,21.00
2018-07-07,27.70,25.10,2.80,30.00
2018-07-08,31.90,25.20,2.60,17.60
2018-07-09,32.20,25.90,0.00,25.60
2018-07-10,32.00,25.10,0.00,24.00
2018-07-11,31.00,25.80,2.70,37.70
2018-07-12,31.50,26.30,0.00,34.00
2018-07-13,31.60,25.70,0.00,24.60
2018-07-14,31.80,25.20,0.00,25.00
2018-07-15,32.00,24.90,0.00,20.20
2018-07-16,31.50,24.50,0.00,22.20
2018-07-17,32.60,25.20,0.00,22.40
2018-07-18,33.00,24.60,0.30,20.90
2018-07-19,33.30,25.10,0.00,19.60
2018-07-20,32.30,24.50,1.60,19.80
2018-07-21,32.20,25.80,2.80,28.60
2018-07-22,27.80,26.20,46.60,44.40
2018-07-23,31.70,26.50,3.30,29.90
2018-07-24,33.00,26.00,6.00,17.00
2018-07-25,34.30,27.00,1.30,12.10
2018-07-26,35.20,27.20,15.80,12.20
2018-07-27,33.50,26.00,6.90,8.90
2018-07-28,34.00,26.80,0.40,12.70
2018-07-29,33.20,25.90,0.30,12.40
2018-07-30,33.00,25.90,1.00,15.90
2018-07-31,32.00,25.60,1.40,16.40
2018-08-01,32.20,26.50,0.30,18.60
2018-08-02,32.00,26.60,6.80,23.50
2018-08-03,30.50,26.00,11.10,38.30
2018-08-04,33.00,27.20,0.80,24.40
2018-08-05,33.70,26.70,0.00,16.90
2018-08-06,34.30,26.90,3.90,14.40
2018-08-07,33.00,26.40,0.80,18.10
2018-08-08,32.00,25.40,0.30,17.70
2018-08-09,32.70,24.70,0.00,14.50
2018-08-10,33.80,24.60,0.00,13.40
2018-08-11,33.70,26.30,0.50,18.70
2018-08-12,29.00,26.60,25.50,23.00
2018-08-13,31.80,26.70,2.00,33.70
2018-08-14,31.80,27.00,1.30,26.30
2018-08-15,31.20,26.80,0.50,21.50
2018-08-16,30.70,26.50,19.60,38.50
2018-08-17,28.90,26.50,25.40,44.10
2018-08-18,30.00,26.00,1.90,26.50
2018-08-19,30.40,26.10,1.80,27.50
2018-08-20,31.70,26.80,1.80,24.80
2018-08-21,30.30,26.10,9.80,11.30
2018-08-22,31.20,25.50,0.90,25.00
2018-08-23,30.60,24.90,0.00,25.70
2018-08-24,29.70,21.70,0.10,12.30
2018-08-25,27.60,25.40,13.10,19.60
2018-08-26,29.80,26.20,8.60,19.60
2018-08-27,31.10,26.00,1.00,25.80
2018-08-28,31.40,26.40,0.10,25.00
2018-08-29,31.40,25.60,0.70,21.30
2018-08-30,31.80,25.80,0.00,24.60
2018-08-31,32.20,25.50,6.20,18.40
2018-09-01,30.90,24.80,4.20,10.50
2018-09-02,31.20,25.40,5.00,8.60
2018-09-03,32.00,25.60,20.60,13.40
2018-09-04,30.30,22.60,0.90,22.20
2018-09-05,30.80,19.90,0.00,15.80
2018-09-06,31.60,24.00,1.20,14.40
2018-09-07,25.20,21.50,23.90,15.90
2018-09-08,26.00,20.30,1.80,14.50
2018-09-09,26.80,19.50,0.30,19.30
2018-09-10,26.10,20.00,0.10,14.70
2018-09-11,26.50,21.30,1.90,16.60
2018-09-12,27.20,21.40,1.40,19.50
2018-09-13,27.90,23.20,3.00,14.50
2018-09-14,29.60,22.40,0.40,13.00
2018-09-15,29.80,22.50,0.40,15.20
2018-09-16,30.70,23.60,17.90,14.50
2018-09-17,27.90,24.40,32.40,12.10
2018-09-18,29.50,23.90,2.80,6.60
2018-09-19,31.50,24.90,6.90,11.40
2018-09-20,30.20,24.60,12.80,17.00
2018-09-21,26.80,22.90,1.00,16.80
2018-09-22,26.70,22.00,0.50,8.70
2018-09-23,27.40,21.40,0.00,13.30
2018-09-24,26.50,20.50,0.00,21.40
2018-09-25,24.80,19.10,0.10,25.80
2018-09-26,25.10,19.40,0.00,23.00
2018-09-27,25.00,19.60,0.50,21.70
2018-09-28,26.20,18.10,0.00,15.00
2018-09-29,25.50,20.00,0.00,28.00
2018-09-30,26.60,18.70,0.00,22.90
2018-10-01,23.40,15.00,0.00,23.30
2018-10-02,24.20,13.80,0.00,11.00
2018-10-03,24.80,13.10,0.00,19.10
2018-10-04,24.70,18.50,0.00,27.30
2018-10-05,23.10,19.70,0.40,41.60
2018-10-06,24.50,17.50,0.10,26.40
2018-10-07,25.20,15.30,0.10,15.90
2018-10-08,24.20,16.70,0.00,17.20
2018-10-09,24.80,17.70,0.90,10.70
2018-10-10,20.20,14.90,0.90,22.30
2018-10-11,19.90,12.40,0.00,22.50
2018-10-12,20.70,13.30,0.00,15.50
2018-10-13,21.70,12.40,0.00,16.50
2018-10-14,21.20,15.30,0.20,17.10
2018-10-15,22.00,14.50,2.50,21.10
2018-10-16,20.00,14.90,9.90,20.80
2018-10-17,21.20,13.90,0.00,14.80
2018-10-18,20.10,12.90,0.00,21.50
2018-10-19,20.50,10.40,0.00,17.70
2018-10-20,20.40,14.20,0.00,15.70
2018-10-21,21.20,14.50,4.30,16.90
2018-10-22,19.70,17.00,7.00,11.50
2018-10-23,21.90,14.30,0.20,18.40
2018-10-24,21.90,12.90,0.00,14.40
2018-10-25,22.60,12.40,2.30,15.40
2018-10-26,22.70,14.20,0.00,24.70
2018-10-27,18.60,8.30,0.00,17.90
2018-10-28,22.60,8.20,0.00,22.20
2018-10-29,24.00,9.70,0.00,16.90
2018-10-30,21.40,12.00,0.20,13.70
2018-10-31,19.00,11.90,0.00,16.20
2018-11-01,18.10,10.10,0.00,19.30
2018-11-02,19.10,10.90,0.00,18.20
2018-11-03,19.50,14.20,0.10,16.20
2018-11-04,21.60,13.40,0.10,18.00
2018-11-05,21.50,16.00,5.40,19.70
2018-11-06,20.50,16.00,7.40,19.90
2018-11-07,19.00,16.00,22.50,13.00
2018-11-08,16.10,9.10,19.80,24.90
2018-11-09,15.70,5.90,0.00,11.20
2018-11-10,18.50,7.40,0.00,14.30
2018-11-11,20.50,12.80,2.30,15.50
2018-11-12,16.10,12.90,5.90,22.10
2018-11-13,16.90,10.20,0.00,16.40
2018-11-14,17.30,9.90,0.20,17.70
2018-11-15,18.00,11.60,4.70,10.70
2018-11-16,17.00,12.90,1.10,29.40
2018-11-17,16.20,11.90,0.50,19.90
2018-11-18,13.20,10.80,16.10,15.10
2018-11-19,14.40,8.90,0.40,14.70
2018-11-20,17.80,8.10,0.50,20.00
2018-11-21,16.50,12.20,25.90,24.00
2018-11-22,13.50,7.40,0.00,21.00
2018-11-23,15.80,6.70,0.00,14.40
2018-11-24,18.10,7.90,0.00,15.90
2018-11-25,18.70,7.20,0.40,13.70
2018-11-26,18.50,11.70,0.50,11.30
2018-11-27,17.00,10.20,0.00,8.80
2018-11-28,15.80,9.10,0.00,9.50
2018-11-29,18.30,5.80,0.00,9.40
2018-11-30,19.20,8.20,0.00,14.60
2018-12-01,20.90,10.10,0.00,11.60
2018-12-02,21.60,12.60,17.00,25.80
2018-12-03,20.10,14.80,0.70,8.70
2018-12-04,16.20,10.20,14.30,26.30
2018-12-05,13.00,10.40,2.10,19.70
2018-12-06,12.60,7.60,23.50,24.40
2018-12-07,7.20,2.40,4.60,28.70
2018-12-08,4.30,2.00,1.40,22.90
2018-12-09,7.30,1.40,3.00,15.90
2018-12-10,10.40,7.80,13.40,22.90
2018-12-11,10.20,4.30,6.20,23.10
2018-12-12,7.90,0.80,0.00,23.00
2018-12-13,7.10,0.10,0.00,15.50
2018-12-14,10.00,0.80,0.00,14.80
2018-12-15,10.50,3.70,2.40,10.90
2018-12-16,9.60,3.80,3.30,22.50
2018-12-17,12.30,1.50,0.00,15.00
2018-12-18,14.60,-0.50,0.00,13.50
2018-12-19,13.20,4.90,0.00,13.30
2018-12-20,14.40,8.00,1.30,17.30
2018-12-21,15.40,7.80,0.00,10.70
2018-12-22,14.10,11.10,6.60,18.80
2018-12-23,11.50,6.00,1.20,22.20
2018-12-24,10.80,4.80,0.00,17.30
2018-12-25,14.80,7.00,1.10,18.10
2018-12-26,11.30,7.40,14.60,26.50
2018-12-27,7.30,3.80,1.20,26.60
2018-12-28,3.60,-1.80,0.00,26.70
2018-12-29,4.20,-3.00,0.00,24.10
2018-12-30,2.20,-1.00,3.00,17.20
2018-12-31,6.40,-0.20,0.70,17.90
2019-01-01,5.50,1.20,0.00,17.10
2019-01-02,6.70,1.80,0.10,17.00
2019-01-03,9.60,3.80,0.30,14.00
2019-01-04,11.70,7.90,11.60,11.40
2019-01-05,9.40,7.00,4.00,17.30
2019-01-06,8.60,6.20,0.30,17.50
2019-01-07,9.40,4.40,3.10,15.50
2019-01-08,8.40,4.80,0.50,19.90
2019-01-09,5.90,4.40,2.90,17.60
2019-01-10,8.80,5.40,5.60,11.20
2019-01-11,9.70,6.50,10.80,12.00
2019-01-12,7.10,4.90,0.50,19.30
2019-01-13,7.80,3.60,0.00,11.70
2019-01-14,10.10,2.70,0.40,15.80
2019-01-15,7.30,3.80,2.90,22.10
2019-01-16,5.40,0.80,0.00,17.30
2019-01-17,8.10,-2.20,0.00,15.30
2019-01-18,9.80,-2.50,0.00,15.00
2019-01-19,11.50,3.00,0.50,16.30
2019-01-20,8.10,1.80,0.50,24.40
2019-01-21,8.30,-1.90,0.00,14.80
2019-01-22,10.30,-1.70,0.00,24.10
2019-01-23,12.80,-2.00,0.00,13.90
2019-01-24,11.60,-0.20,0.00,11.80
2019-01-25,10.80,1.10,0.00,21.60
2019-01-26,5.80,-0.20,0.00,20.20
2019-01-27,9.20,-2.80,0.00,13.80
2019-01-28,8.10,1.80,0.10,14.10
2019-01-29,10.40,5.10,0.10,16.60
2019-01-30,15.30,7.80,0.00,9.80
2019-01-31,9.40,2.50,6.20,33.20
2019-02-01,7.70,-2.00,0.00,12.80
