date,temp_max,temp_min,precipitation,wind_speed
2023-07-09,37.70,24.70,0.00,18.00
2023-07-10,40.30,25.70,0.30,29.90
2023-07-11,36.50,25.00,10.30,23.40
2023-07-12,24.90,23.80,27.90,16.30
2023-07-13,26.60,23.30,5.40,10.70
2023-07-14,34.20,21.50,0.00,28.80
2023-07-15,32.00,25.10,0.00,29.70
2023-07-16,34.50,21.30,0.00,14.50
2023-07-17,35.00,22.00,0.00,18.50
2023-07-18,35.90,23.40,0.00,18.90
2023-07-19,37.10,23.60,0.00,19.90
2023-07-20,35.80,24.00,0.40,17.60
2023-07-21,27.70,22.00,59.90,22.00
2023-07-22,26.20,21.50,14.60,15.30
2023-07-23,31.90,21.00,0.00,10.50
2023-07-24,33.60,22.60,0.00,18.10
2023-07-25,32.10,23.50,0.00,15.60
2023-07-26,32.90,24.20,1.60,11.90
2023-07-27,32.80,23.90,10.00,16.10
2023-07-28,28.50,23.10,4.50,11.90
2023-07-29,29.00,23.40,26.20,15.00
2023-07-30,25.90,22.90,55.80,38.50
2023-07-31,28.50,23.70,76.60,27.20
2023-08-01,29.70,24.10,43.20,20.60
2023-08-02,32.10,24.90,0.10,23.90
2023-08-03,33.20,26.50,0.00,14.90
2023-08-04,31.60,26.80,14.50,16.40
2023-08-05,33.20,24.20,3.20,20.30
2023-08-06,29.00,23.70,0.70,13.80
2023-08-07,28.80,23.30,0.20,18.90
2023-08-08,31.00,23.20,0.00,12.20
2023-08-09,32.10,24.00,0.60,11.70
2023-08-10,31.40,23.80,1.80,19.50
2023-08-11,29.30,23.40,13.30,13.20
2023-08-12,30.80,24.00,5.00,12.40
2023-08-13,32.30,22.50,0.00,13.10
2023-08-14,32.80,22.50,0.00,14.00
2023-08-15,32.40,23.50,0.00,19.30
2023-08-16,34.10,24.60,4.20,14.80
2023-08-17,31.60,24.10,0.10,11.30
2023-08-18,35.70,24.70,0.00,12.80
2023-08-19,33.60,21.50,0.00,10.90
2023-08-20,30.60,23.10,17.00,13.00
2023-08-21,29.50,22.00,15.60,15.70
2023-08-22,30.10,19.00,0.00,15.70
2023-08-23,29.50,19.10,3.50,20.00
2023-08-24,23.80,18.40,5.10,13.30
2023-08-25,26.80,17.30,0.00,12.10
2023-08-26,26.90,19.70,0.00,15.90
2023-08-27,25.20,20.50,3.30,13.30
2023-08-28,28.50,18.40,0.20,15.50
2023-08-29,28.00,17.90,0.00,16.10
2023-08-30,29.60,17.10,0.00,13.40
2023-08-31,26.90,19.60,1.30,14.80
2023-09-01,29.40,17.60,0.00,11.40
2023-09-02,28.40,19.40,3.00,17.20
2023-09-03,28.80,19.20,0.00,9.70
2023-09-04,30.80,20.60,0.00,8.00
2023-09-05,30.40,21.90,1.10,8.60
2023-09-06,31.00,21.40,0.00,11.90
2023-09-07,31.20,21.60,0.00,18.00
2023-09-08,28.20,22.50,2.40,13.30
2023-09-09,23.00,20.50,64.50,14.10
2023-09-10,25.60,19.70,0.00,9.70
2023-09-11,28.50,18.60,0.00,12.60
2023-09-12,25.80,17.80,0.00,15.50
2023-09-13,26.20,15.60,0.00,13.60
2023-09-14,27.80,15.90,0.00,16.60
2023-09-15,27.90,14.90,0.00,16.90
2023-09-16,28.50,17.00,0.00,10.30
2023-09-17,28.10,18.40,3.30,16.90
2023-09-18,28.00,17.80,0.00,10.10
2023-09-19,24.60,16.20,0.00,17.10
2023-09-20,25.70,13.60,0.00,10.50
2023-09-21,25.70,13.60,0.00,15.90
2023-09-22,26.50,15.50,0.00,22.30
2023-09-23,24.70,15.80,0.00,9.50
2023-09-24,19.40,14.00,0.50,8.80
2023-09-25,22.30,13.30,0.00,9.70
2023-09-26,24.50,14.90,0.00,13.80
2023-09-27,26.70,13.90,0.00,17.30
2023-09-28,23.90,11.80,0.00,14.10
2023-09-29,26.10,12.80,0.00,16.30
2023-09-30,23.90,12.90,0.00,19.70
2023-10-01,23.60,9.60,0.00,11.50
2023-10-02,22.50,10.10,0.00,18.00
2023-10-03,24.50,11.10,0.00,16.60
2023-10-04,23.80,13.20,0.00,27.10
2023-10-05,20.10,7.80,0.00,13.30
2023-10-06,22.00,9.70,0.00,9.80
2023-10-07,21.60,9.10,0.00,16.60
2023-10-08,22.90,12.30,2.80,15.60
2023-10-09,22.90,10.70,0.00,26.90
2023-10-10,21.60,9.90,0.00,10.20
2023-10-11,22.30,9.40,0.00,12.20
2023-10-12,20.40,11.40,2.70,9.20
2023-10-13,21.90,11.40,0.00,16.70
2023-10-14,21.60,8.80,0.00,15.10
2023-10-15,21.70,9.10,0.00,16.30
2023-10-16,19.10,8.00,0.00,14.50
2023-10-17,20.90,7.70,1.10,9.90
2023-10-18,21.50,12.40,4.10,21.00
2023-10-19,18.50,9.60,0.00,24.50
2023-10-20,17.40,5.60,0.00,25.20
2023-10-21,19.60,6.20,0.00,16.40
2023-10-22,20.50,6.00,0.00,10.70
2023-10-23,19.40,6.70,0.00,8.60
2023-10-24,21.80,8.10,0.00,12.00
2023-10-25,24.00,8.50,0.00,13.10
2023-10-26,19.50,8.40,0.00,14.70
2023-10-27,20.10,5.80,0.00,11.00
2023-10-28,20.20,8.10,0.00,11.40
2023-10-29,20.50,9.20,0.00,9.40
2023-10-30,21.50,9.90,0.00,14.90
2023-10-31,20.50,13.10,0.00,11.20
2023-11-01,21.90,10.80,0.00,14.10
2023-11-02,20.20,12.40,0.00,19.70
2023-11-03,16.10,8.50,0.00,23.30
2023-11-04,15.60,8.20,0.00,7.60
2023-11-05,11.40,7.40,7.20,31.60
2023-11-06,8.40,2.00,0.00,31.60
2023-11-07,9.90,0.90,0.00,9.10
2023-11-08,12.50,1.40,0.00,17.00
2023-11-09,6.70,-0.60,0.00,36.10
2023-11-10,3.80,-3.50,0.00,18.30
2023-11-11,5.80,-3.50,0.00,16.30
2023-11-12,6.20,-3.60,0.00,21.90
2023-11-13,6.10,-4.00,0.00,11.70
2023-11-14,9.50,-3.90,0.00,11.90
2023-11-15,7.80,-2.80,0.00,11.30
2023-11-16,10.10,1.50,0.00,33.10
2023-11-17,8.10,-1.50,0.00,27.60
2023-11-18,8.10,-3.80,0.00,12.10
2023-11-19,14.90,-0.20,0.00,23.00
2023-11-20,11.90,-1.40,0.00,10.80
2023-11-21,12.40,0.30,0.00,11.60
2023-11-22,14.90,1.50,0.00,29.60
2023-11-23,6.60,-5.10,0.00,35.30
2023-11-24,-0.90,-7.20,0.00,20.90
2023-11-25,0.90,-6.60,0.00,10.40
2023-11-26,2.00,-6.60,0.00,7.40
2023-11-27,9.40,-5.80,0.00,24.70
2023-11-28,2.00,-5.70,0.00,19.10
2023-11-29,0.90,-5.60,0.00,29.30
2023-11-30,2.50,-5.40,0.00,22.40
2023-12-01,2.20,-6.30,0.00,16.30
2023-12-02,7.70,-4.70,0.00,15.90
2023-12-03,5.80,-4.90,0.00,9.70
2023-12-04,7.20,-4.20,0.00,12.40
2023-12-05,8.40,-3.80,0.00,34.90
2023-12-06,8.90,-1.00,0.00,38.80
2023-12-07,7.50,-4.10,0.00,9.50
2023-12-08,10.30,-1.40,0.00,14.50
2023-12-09,6.80,-2.20,0.00,13.50
2023-12-10,0.80,-1.80,0.30,6.70
2023-12-11,-0.30,-4.40,4.10,8.10
2023-12-12,-1.60,-6.70,0.00,12.40
2023-12-13,-2.20,-3.30,3.10,10.50
2023-12-14,-3.30,-5.90,7.40,15.60
2023-12-15,-5.60,-10.40,0.00,24.70
2023-12-16,-7.60,-13.50,0.00,24.70
2023-12-17,-6.40,-13.90,0.00,13.60
2023-12-18,-5.30,-14.50,0.00,8.80
2023-12-19,-5.60,-12.80,0.00,42.60
2023-12-20,-7.80,-13.80,0.00,28.30
2023-12-21,-5.40,-15.40,0.00,22.30
2023-12-22,-3.80,-11.90,0.00,14.40
2023-12-23,-1.50,-12.10,0.00,13.80
2023-12-24,-1.60,-10.60,0.00,13.90
2023-12-25,0.40,-11.10,0.00,12.90
2023-12-26,3.30,-9.80,0.00,14.70
2023-12-27,1.20,-7.20,0.00,10.10
2023-12-28,3.30,-8.90,0.00,9.70
2023-12-29,1.60,-6.80,0.00,8.60
2023-12-30,1.50,-4.90,0.20,14.80
2023-12-31,3.50,-4.70,0.00,18.80
2024-01-01,0.80,-6.70,0.00,13.30
2024-01-02,2.90,-7.80,0.00,12.60
2024-01-03,2.80,-8.10,0.00,17.30
2024-01-04,4.00,-7.60,0.00,17.40
2024-01-05,4.80,-4.70,0.00,18.80
2024-01-06,2.10,-4.80,0.00,24.30
2024-01-07,-0.80,-7.00,0.00,17.30
2024-01-08,0.20,-7.30,0.00,8.60
2024-01-09,3.70,-5.40,0.00,13.80
2024-01-10,2.50,-6.60,0.00,15.30
2024-01-11,9.10,-5.50,0.00,13.40
2024-01-12,4.90,-5.50,0.00,10.00
2024-01-13,0.40,-5.20,0.00,14.30
2024-01-14,2.50,-5.20,0.00,25.80
2024-01-15,2.30,-7.80,0.00,12.10
2024-01-16,0.90,-8.30,0.00,10.10
2024-01-17,1.70,-4.20,0.00,8.60
2024-01-18,3.50,-4.90,0.00,9.80
2024-01-19,-0.90,-3.10,0.00,10.20
2024-01-20,-0.10,-5.40,0.00,28.20
2024-01-21,-4.90,-10.20,0.00,28.50
2024-01-22,-3.80,-10.90,0.00,24.30
2024-01-23,0.20,-11.80,0.00,18.90
2024-01-24,2.00,-6.70,0.00,18.40
2024-01-25,5.00,-5.40,0.00,17.90
2024-01-26,4.90,-4.20,0.00,16.70
2024-01-27,3.30,-5.30,0.00,17.20
2024-01-28,4.80,-6.40,0.00,11.50
2024-01-29,3.40,-5.60,0.00,13.00
2024-01-30,1.00,-5.90,0.00,9.40
2024-01-31,1.40,-5.80,0.00,24.50
2024-02-01,-2.50,-7.20,0.00,13.60
2024-02-02,-0.60,-8.40,0.00,10.60
2024-02-03,2.20,-7.10,0.00,9.20
2024-02-04,0.40,-7.10,0.00,8.40
2024-02-05,3.70,-4.30,0.00,10.90
2024-02-06,4.70,-5.20,0.00,22.30
2024-02-07,4.50,-5.30,0.00,17.70
2024-02-08,4.90,-5.60,0.00,14.10
2024-02-09,8.20,-5.10,0.00,20.50
2024-02-10,5.30,-5.60,0.00,18.20
2024-02-11,10.10,-4.20,0.00,12.10
2024-02-12,9.40,-4.10,0.00,8.30
2024-02-13,12.40,-2.30,0.00,8.10
2024-02-14,11.20,-0.70,0.00,26.60
2024-02-15,7.80,-4.90,0.00,18.40
2024-02-16,8.20,-4.80,0.00,12.10
2024-02-17,9.60,-2.90,0.00,10.30
2024-02-18,8.60,3.50,1.30,34.60
2024-02-19,4.40,-3.40,0.30,31.60
2024-02-20,-2.70,-5.40,2.90,20.60
2024-02-21,0.80,-5.30,1.70,16.60
2024-02-22,2.80,-5.10,0.00,19.40
2024-02-23,3.00,-6.40,0.00,10.80
2024-02-24,5.40,-4.80,0.00,11.70
2024-02-25,9.00,-4.10,0.00,15.30
2024-02-26,4.70,-4.60,0.00,15.90
2024-02-27,6.70,-4.00,0.00,11.20
2024-02-28,7.10,-1.50,0.00,18.80
2024-02-29,3.80,-4.70,0.00,25.50
2024-03-01,4.80,-7.80,0.00,30.20
2024-03-02,11.80,-4.20,0.00,21.90
2024-03-03,8.70,-3.20,0.00,17.90
2024-03-04,7.80,-4.90,0.00,10.10
2024-03-05,4.10,-0.40,0.90,9.10
2024-03-06,8.40,-2.70,0.00,18.20
2024-03-07,10.50,-4.20,0.00,35.20
2024-03-08,10.50,-1.80,0.00,14.00
2024-03-09,12.60,-3.80,0.00,15.60
2024-03-10,12.50,-1.80,0.00,10.90
2024-03-11,15.20,-0.50,0.00,20.30
2024-03-12,13.80,-1.50,0.00,18.60
2024-03-13,18.50,-0.90,0.00,13.10
2024-03-14,20.40,1.30,0.00,20.60
2024-03-15,21.90,2.80,0.00,19.90
2024-03-16,20.00,7.20,0.20,32.50
2024-03-17,13.60,3.20,0.00,28.50
2024-03-18,16.00,0.20,0.00,33.80
2024-03-19,15.50,0.90,0.00,38.60
2024-03-20,14.60,-2.00,0.00,23.80
2024-03-21,13.40,0.20,1.10,10.30
2024-03-22,22.50,1.00,0.00,25.50
2024-03-23,22.10,5.90,0.00,13.80
2024-03-24,12.20,7.30,3.80,10.10
2024-03-25,18.00,4.70,0.30,13.50
2024-03-26,18.50,3.30,0.00,21.50
2024-03-27,18.60,4.50,1.00,16.60
2024-03-28,16.10,5.10,0.00,30.80
2024-03-29,19.80,3.80,0.00,26.50
2024-03-30,21.80,4.20,0.00,25.30
2024-03-31,20.60,5.10,0.00,13.00
2024-04-01,15.80,5.10,0.00,14.50
2024-04-02,20.50,7.40,0.00,15.20
2024-04-03,20.30,10.40,0.40,26.20
2024-04-04,19.30,7.30,0.10,23.30
2024-04-05,21.20,4.70,0.40,21.60
2024-04-06,27.40,8.20,0.00,22.50
2024-04-07,28.20,10.60,0.00,23.00
2024-04-08,22.10,11.20,0.00,24.30
2024-04-09,17.00,7.30,4.50,21.00
2024-04-10,12.90,6.90,2.70,10.30
2024-04-11,23.50,5.30,0.00,15.60
2024-04-12,27.20,11.60,0.10,16.90
2024-04-13,28.00,13.70,0.00,25.20
2024-04-14,22.00,13.50,0.50,20.40
2024-04-15,23.40,9.20,0.60,33.70
2024-04-16,26.10,8.70,0.00,16.40
2024-04-17,27.80,9.70,0.00,22.90
2024-04-18,30.00,12.40,0.00,24.00
2024-04-19,19.80,14.40,0.00,19.60
2024-04-20,23.10,12.60,0.00,12.80
2024-04-21,25.00,9.20,0.00,18.90
2024-04-22,26.10,10.40,8.00,19.20
2024-04-23,19.50,10.90,9.60,29.30
2024-04-24,25.70,8.20,0.00,20.70
2024-04-25,28.00,10.80,0.00,17.90
2024-04-26,28.00,13.70,0.00,12.90
2024-04-27,23.00,14.80,0.10,28.30
2024-04-28,17.00,11.50,1.40,16.60
2024-04-29,14.20,9.50,4.40,10.00
2024-04-30,25.00,6.40,0.00,20.60
2024-05-01,26.60,8.10,0.00,22.70
2024-05-02,27.10,11.10,0.00,21.40
2024-05-03,27.00,12.00,0.00,24.30
2024-05-04,23.60,13.30,0.00,15.30
2024-05-05,22.00,13.10,1.60,18.20
2024-05-06,26.60,14.40,1.90,20.30
2024-05-07,27.80,14.40,2.70,18.00
2024-05-08,29.90,15.10,0.00,26.70
2024-05-09,29.80,15.20,0.00,22.20
2024-05-10,29.50,17.10,2.90,29.90
2024-05-11,26.00,14.50,0.00,34.20
2024-05-12,29.20,12.80,0.00,23.10
2024-05-13,32.00,12.10,0.00,31.30
2024-05-14,33.00,16.20,0.00,39.60
2024-05-15,27.00,14.40,0.00,30.90
2024-05-16,29.60,12.10,0.00,23.40
2024-05-17,33.30,15.90,0.00,15.40
2024-05-18,33.50,17.70,0.00,21.90
2024-05-19,25.50,19.40,23.70,26.10
2024-05-20,26.40,15.90,0.00,18.50
2024-05-21,27.20,15.80,0.00,13.80
2024-05-22,31.50,16.20,0.00,23.60
2024-05-23,31.90,19.50,0.00,30.30
2024-05-24,21.50,13.90,2.50,12.30
2024-05-25,16.00,12.10,15.10,9.40
2024-05-26,28.40,10.60,0.00,32.30
2024-05-27,29.90,13.40,0.00,21.50
2024-05-28,30.80,14.10,0.00,17.40
2024-05-29,32.80,20.00,0.00,28.80
2024-05-30,33.40,20.00,0.30,28.80
2024-05-31,29.70,19.80,0.00,28.60
2024-06-01,32.20,15.90,0.00,20.10
2024-06-02,32.70,19.40,0.00,20.40
2024-06-03,33.10,18.30,0.00,16.30
2024-06-04,33.20,18.70,0.00,21.70
2024-06-05,30.40,19.60,0.00,27.20
2024-06-06,31.50,20.00,0.00,23.70
2024-06-07,23.70,17.60,5.10,15.90
2024-06-08,32.00,14.50,0.00,18.50
2024-06-09,35.00,18.40,0.00,15.80
2024-06-10,36.00,19.20,0.50,21.30
2024-06-11,36.50,20.70,0.00,12.80
2024-06-12,37.10,21.20,0.00,15.10
2024-06-13,35.50,22.40,8.90,14.60
2024-06-14,35.80,21.60,0.80,30.70
2024-06-15,33.10,20.20,0.00,19.00
2024-06-16,34.80,18.80,0.00,25.90
2024-06-17,37.50,20.60,0.00,22.00
2024-06-18,38.50,23.90,0.00,21.90
2024-06-19,36.30,25.90,0.00,21.70
2024-06-20,36.50,23.60,0.00,24.60
2024-06-21,25.50,22.90,5.90,10.20
2024-06-22,36.30,20.40,0.00,25.50
2024-06-23,31.00,20.20,0.60,31.30
2024-06-24,33.50,19.50,0.00,19.60
2024-06-25,35.10,19.70,0.00,14.40
2024-06-26,36.70,20.80,0.00,23.20
2024-06-27,36.30,26.70,0.00,28.70
2024-06-28,37.30,23.10,0.00,23.80
2024-06-29,34.20,24.20,3.70,16.90
2024-06-30,33.00,22.10,0.20,11.40
2024-07-01,28.20,21.80,16.40,17.10
2024-07-02,22.60,19.10,6.50,17.70
2024-07-03,28.00,16.80,0.00,13.80
2024-07-04,29.50,20.10,0.10,9.70
2024-07-05,31.90,21.20,1.10,11.60
2024-07-06,32.50,22.40,1.00,17.80
2024-07-07,31.10,22.10,0.30,29.90
2024-07-08,31.70,21.70,0.00,12.30
2024-07-09,31.90,23.10,0.50,11.70
2024-07-10,33.50,22.40,0.00,8.90
2024-07-11,35.40,23.10,0.00,13.50
2024-07-12,28.70,23.70,17.20,22.50
2024-07-13,25.90,22.00,17.10,13.10
2024-07-14,30.80,22.10,1.40,12.70
2024-07-15,31.10,21.60,0.50,15.10
2024-07-16,31.00,23.00,3.30,12.00
2024-07-17,34.30,21.20,0.00,19.60
2024-07-18,36.90,21.20,0.00,19.00
2024-07-19,36.70,23.00,5.90,21.70
2024-07-20,35.50,24.50,2.20,19.30
2024-07-21,36.50,27.10,2.80,21.50
2024-07-22,36.30,24.00,9.90,21.40
2024-07-23,37.80,26.50,0.20,18.90
2024-07-24,36.80,26.00,32.00,21.90
2024-07-25,28.00,23.00,34.00,16.20
2024-07-26,32.20,23.40,0.30,11.00
2024-07-27,32.80,24.80,0.30,12.60
2024-07-28,34.20,24.80,0.00,13.60
2024-07-29,34.40,27.00,2.70,19.50
2024-07-30,29.00,24.50,54.50,18.60
2024-07-31,31.60,25.30,3.10,17.00
2024-08-01,32.20,23.90,0.00,8.40
2024-08-02,32.00,23.50,13.50,28.20
2024-08-03,30.60,24.40,12.60,16.30
2024-08-04,31.50,23.90,26.80,12.00
2024-08-05,32.50,24.00,0.00,13.20
2024-08-06,32.40,24.00,0.00,9.50
2024-08-07,29.70,24.30,0.00,12.30
2024-08-08,32.80,23.00,0.00,10.00
2024-08-09,28.90,24.50,87.70,20.80
2024-08-10,31.50,24.00,2.20,10.10
2024-08-11,31.80,22.00,1.20,17.40
2024-08-12,29.10,23.00,0.30,25.90
2024-08-13,29.20,22.50,3.60,15.70
2024-08-14,30.00,21.20,4.80,15.10
2024-08-15,30.50,23.20,2.00,11.20
2024-08-16,30.40,24.00,9.30,8.40
2024-08-17,30.50,23.20,5.50,14.50
2024-08-18,30.10,22.50,11.10,12.70
2024-08-19,28.10,22.10,5.40,14.80
2024-08-20,27.10,21.50,18.20,18.20
2024-08-21,29.60,21.50,0.00,12.50
2024-08-22,33.50,22.70,0.00,15.60
2024-08-23,31.50,22.20,6.10,20.80
2024-08-24,30.90,21.40,0.00,10.20
2024-08-25,29.00,22.20,13.40,14.50
2024-08-26,24.00,20.40,68.10,28.30
2024-08-27,29.30,18.10,0.00,12.60
2024-08-28,29.10,17.30,0.00,8.80
2024-08-29,28.70,17.60,0.00,13.40
2024-08-30,31.80,20.00,0.00,8.60
2024-08-31,30.00,23.00,8.50,20.50
2024-09-01,30.80,21.70,0.10,20.70
2024-09-02,26.80,17.50,0.00,12.30
2024-09-03,26.80,17.80,0.00,18.00
2024-09-04,25.00,19.20,4.50,9.00
2024-09-05,28.50,18.60,0.00,21.30
2024-09-06,28.00,17.50,0.00,10.00
2024-09-07,22.80,18.60,10.10,10.70
2024-09-08,26.00,18.00,0.00,12.80
2024-09-09,26.40,20.90,4.70,9.80
2024-09-10,25.20,17.00,0.10,23.80
2024-09-11,26.90,16.20,0.00,12.00
2024-09-12,27.10,16.50,0.00,9.30
2024-09-13,27.30,17.10,0.00,16.30
2024-09-14,23.50,17.00,0.00,21.30
2024-09-15,23.70,16.20,0.00,7.60
2024-09-16,26.20,16.50,0.00,7.60
2024-09-17,28.50,18.80,0.00,10.00
2024-09-18,28.30,19.80,0.00,10.10
2024-09-19,28.80,19.40,0.00,7.90
2024-09-20,23.80,14.40,13.00,34.00
2024-09-21,22.50,11.40,0.00,26.70
2024-09-22,21.50,12.50,0.00,21.30
2024-09-23,22.50,9.20,0.00,15.70
2024-09-24,24.00,10.90,3.20,16.90
2024-09-25,24.10,14.60,0.00,19.80
2024-09-26,24.20,13.60,0.30,12.90
2024-09-27,25.40,17.10,0.00,15.80
2024-09-28,25.50,18.90,0.20,10.60
2024-09-29,26.50,15.30,11.10,25.00
2024-09-30,20.40,13.00,3.10,27.90
2024-10-01,17.00,10.30,0.00,30.70
2024-10-02,18.00,6.80,0.00,16.10
2024-10-03,21.20,6.90,0.00,17.50
2024-10-04,20.70,9.20,0.00,14.50
2024-10-05,22.00,9.20,0.00,10.10
2024-10-06,19.20,12.90,1.30,15.50
2024-10-07,20.00,10.20,0.00,18.40
2024-10-08,21.40,8.40,0.00,13.20
2024-10-09,20.80,9.90,0.00,9.60
2024-10-10,19.90,10.30,0.00,18.60
2024-10-11,21.10,6.90,0.00,9.40
2024-10-12,23.40,10.40,0.00,10.20
2024-10-13,20.50,12.90,2.80,12.50
2024-10-14,22.10,13.40,0.10,10.60
2024-10-15,19.50,11.80,0.00,21.50
2024-10-16,18.90,9.60,0.00,12.90
2024-10-17,18.40,12.70,7.50,11.40
2024-10-18,17.60,10.90,6.90,28.40
2024-10-19,10.90,3.30,0.00,26.30
2024-10-20,10.40,1.50,0.10,15.50
2024-10-21,12.10,1.10,0.00,11.30
2024-10-22,16.00,5.20,3.50,23.30
2024-10-23,15.90,2.70,0.00,11.40
2024-10-24,18.80,5.70,0.00,10.30
2024-10-25,19.10,6.90,0.00,9.20
2024-10-26,16.60,8.60,0.00,11.10
2024-10-27,17.40,7.90,0.00,19.80
2024-10-28,16.60,3.80,0.00,11.20
2024-10-29,18.40,5.40,0.00,10.20
2024-10-30,15.40,7.40,0.30,11.30
2024-10-31,14.40,8.60,0.70,7.60
2024-11-01,18.80,8.70,0.00,12.30
2024-11-02,17.80,9.40,0.00,9.20
2024-11-03,19.10,7.80,0.00,30.20
2024-11-04,11.30,2.50,0.00,25.60
2024-11-05,13.40,1.80,0.00,12.70
2024-11-06,12.80,1.40,0.00,11.30
2024-11-07,13.60,2.80,0.00,10.10
2024-11-08,14.50,4.60,0.00,10.00
2024-11-09,16.30,4.70,0.00,14.00
2024-11-10,18.50,6.80,0.00,12.60
2024-11-11,13.90,5.40,0.40,8.90
2024-11-12,15.90,6.50,0.00,9.80
2024-11-13,11.10,9.10,8.30,6.70
2024-11-14,16.90,7.80,3.70,5.90
2024-11-15,14.40,6.60,0.00,6.50
2024-11-16,13.60,6.50,0.00,16.30
2024-11-17,9.80,2.80,0.00,11.80
2024-11-18,6.50,0.10,0.00,6.70
2024-11-19,7.80,-0.40,0.00,8.40
2024-11-20,11.40,1.40,0.00,10.80
2024-11-21,14.10,4.10,0.00,12.10
2024-11-22,11.00,1.80,0.00,6.90
2024-11-23,9.60,2.00,0.00,6.70
2024-11-24,9.60,2.20,0.00,6.50
2024-11-25,7.20,-1.00,4.00,18.50
2024-11-26,2.50,-2.50,0.20,21.00
2024-11-27,4.10,-4.40,0.00,20.10
2024-11-28,6.70,0.30,0.00,19.20
2024-11-29,13.40,3.20,0.00,14.70
2024-11-30,13.10,2.70,0.00,7.10
2024-12-01,11.40,2.40,0.00,21.20
2024-12-02,5.30,-2.00,0.00,22.80
2024-12-03,6.80,-2.30,0.00,12.40
2024-12-04,5.40,-1.80,0.00,10.20
2024-12-05,7.40,0.80,0.00,18.90
2024-12-06,5.20,0.20,0.00,15.10
2024-12-07,2.80,-2.20,0.00,13.30
2024-12-08,2.30,-3.50,0.00,7.50
2024-12-09,3.00,-6.40,0.00,8.90
2024-12-10,4.30,-2.60,0.00,8.90
2024-12-11,3.90,-0.60,0.00,8.90
2024-12-12,2.00,-3.40,0.00,10.60
2024-12-13,2.70,-2.20,0.00,15.00
2024-12-14,4.00,-3.20,0.00,13.50
2024-12-15,4.90,-1.10,0.00,9.80
2024-12-16,5.30,-0.20,0.00,11.00
2024-12-17,3.80,-1.70,0.00,16.00
2024-12-18,3.00,-3.30,0.00,15.40
2024-12-19,1.40,-6.70,0.00,9.00
2024-12-20,1.80,-6.90,0.00,18.50
2024-12-21,1.20,-5.10,0.00,14.60
2024-12-22,1.60,-5.60,0.00,8.30
2024-12-23,3.20,-4.80,0.00,8.80
2024-12-24,2.50,-6.40,0.00,7.40
2024-12-25,5.00,-6.30,0.00,20.60
2024-12-26,1.50,-3.80,0.00,17.90
2024-12-27,0.60,-5.40,0.00,17.60
2024-12-28,3.50,-4.40,0.00,9.80
2024-12-29,2.20,-6.10,0.00,7.70
2024-12-30,5.40,-0.60,0.00,19.00
2024-12-31,3.80,-3.80,0.00,8.90
